turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_value,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,label,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,date_value,date_value_numbers,savejob_label,email_link,email_link/_text,email_link/_title,more_label,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_flag,mattext_link,mattext_link/_text,mattext_link/_title,related_label,related_link,related_link/_text,related_link/_title,_PAGE_NUMBER
http://www.indeed.com/rc/clk?jk=aaadab187face9a3,Sr. Data Scientist,Sr. Data Scientist,ZEFR,,,,,-,"Santa Monica, CA",,,,,,"Participate as member of the Data Science team, work closely with fellow data scientists, product manager and engineers in other teams....",Easily apply,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Zefr-l-Santa-Monica,-CA-jobs.html","ZEFR jobs in Santa Monica, CA",,"http://www.indeed.com/l-Santa-Monica,-CA-jobs.html",Santa Monica jobs,,Salary Search:,http://www.indeed.com/salary?q1=Senior+Data+Scientist&l1=Santa+Monica%2C+CA,"Senior Data Scientist salaries in Santa Monica, CA",,Learn more about working at,http://www.indeed.com/cmp/Zefr?jk=aaadab187face9a3&from=serp-more&campaignid=serp-more&jcid=05d05c98f3b300ec,Zefr,,Related forums:,http://www.indeed.com/forum/cmp/Zefr.html,Zefr,,3
http://www.indeed.com/rc/clk?jk=ec98883aa8251699,Advanced Analytics Data Scientist,Advanced Analytics Data Scientist,"Red Hat, Inc.",http://www.indeed.com/cmp/Red-Hat/reviews?jcid=4f20080632c23a18,40 reviews,Red Hat reviews,40,-,"Raleigh, NC",,,,,,"Develop machine learning, data mining, and statistical techniques and algorithms to create new, scalable solutions for business problems by analyzing large data...",,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Red+Hat,+Inc&l=Raleigh,+NC&nc=jasx","Red Hat, Inc. jobs in Raleigh, NC",,"http://www.indeed.com/l-Raleigh,-NC-jobs.html",Raleigh jobs,,Salary Search:,http://www.indeed.com/salary?q1=Advanced+Analytic+Data+Scientist&l1=Raleigh%2C+NC,"Advanced Analytic Data Scientist salaries in Raleigh, NC",,Learn more about working at,http://www.indeed.com/cmp/Red-Hat?jk=ec98883aa8251699&from=serp-more&campaignid=serp-more&jcid=4f20080632c23a18,"Red Hat, Inc.",,Related forums:,http://www.indeed.com/forum/cmp/Red-Hat.html,Red Hat,,3
http://www.indeed.com/rc/clk?jk=9a664260d23903af,Data Scientist,Data Scientist,The Aerospace Corporation,http://www.indeed.com/cmp/The-Aerospace-Corporation/reviews?jcid=ba923b146fa75d0d,43 reviews,The Aerospace Corporation reviews,43,-,"Chantilly, VA",,,,,,"Develop machine learning, data mining and statistical algorithms for pattern recognition and anomaly detection....",,5 days ago,5,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=The+Aerospace+Corporation&l=Chantilly,+VA&nc=jasx","The Aerospace Corporation jobs in Chantilly, VA",,"http://www.indeed.com/l-Chantilly,-VA-jobs.html",Chantilly jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Chantilly%2C+VA,"Data Scientist salaries in Chantilly, VA",,Learn more about working at,http://www.indeed.com/cmp/The-Aerospace-Corporation?jk=9a664260d23903af&from=serp-more&campaignid=serp-more&jcid=ba923b146fa75d0d,The Aerospace Corporation,,Related forums:,http://www.indeed.com/forum/cmp/The-Aerospace-Corporation.html,The Aerospace Corporation,,3
http://www.indeed.com/rc/clk?jk=f3899eb62ec2308a,Descriptive Analytics - Data Scientist,Descriptive Analytics - Data Scientist,Ford Motor Company,http://www.indeed.com/cmp/Ford-Motor-Company/reviews?jcid=761c44c17d636bfe,"1,515 reviews",Ford Motor Company reviews,1515,-,"Dearborn, MI 48121",,,,,,"At times, the problem is identified by a business unit, frequently wishing to optimize cost, revenue, or improve quality, and at times problems are formulated...",,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ford-Motor-Company-l-Dearborn,-MI-jobs.html","Ford Motor Company jobs in Dearborn, MI",,"http://www.indeed.com/l-Dearborn,-MI-jobs.html",Dearborn jobs,,Salary Search:,http://www.indeed.com/salary?q1=Descriptive+Analytic&l1=Dearborn%2C+MI,"Descriptive Analytic salaries in Dearborn, MI",,Learn more about working at,http://www.indeed.com/cmp/Ford-Motor-Company?jk=f3899eb62ec2308a&from=serp-more&campaignid=serp-more&jcid=761c44c17d636bfe,Ford Motor Company,,Related forums:,http://www.indeed.com/forum/cmp/Ford-Motor-Company.html,Ford Motor Company,,3
http://www.indeed.com/rc/clk?jk=3fea258cf5debe70,Data Scientist,Data Scientist,"PowerAdvocate, Inc","http://www.indeed.com/cmp/Poweradvocate,-Inc/reviews?jcid=761fd5b8a0715aac",2 reviews,Poweradvocate reviews,2,-,"Boston, MA",,,,,,3+ years of relevant experience in classification-type Machine Learning projects. Do you want to be involved in delivering the next generation of analytic...,,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Poweradvocate,+Inc&l=Boston,+MA&nc=jasx","PowerAdvocate, Inc jobs in Boston, MA",,"http://www.indeed.com/l-Boston,-MA-jobs.html",Boston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Boston%2C+MA,"Data Scientist salaries in Boston, MA",,Learn more about working at,"http://www.indeed.com/cmp/Poweradvocate,-Inc?jk=3fea258cf5debe70&from=serp-more&campaignid=serp-more&jcid=761fd5b8a0715aac","Poweradvocate, Inc",,Related forums:,http://www.indeed.com/forum/cmp/Poweradvocate%2C-Inc.html,"PowerAdvocate, Inc",,3
http://www.indeed.com/cmp/ReqRoute/jobs/Data-Scientist-9754e71b4ca275b7?r=1,Data Scientist,Data Scientist,ReqRoute,,,,,-,"Pittsburgh, PA",,,,,,Translate business requirements into technical specifications and architectural design · Document and review technical specifications with cross-functional...,Easily apply,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Reqroute-l-Pittsburgh,-PA-jobs.html","ReqRoute jobs in Pittsburgh, PA",,"http://www.indeed.com/l-Pittsburgh,-PA-jobs.html",Pittsburgh jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Pittsburgh%2C+PA,"Data Scientist salaries in Pittsburgh, PA",,,http://www.indeed.com/forum/cmp/Reqroute-5.html,ReqRoute,,,,,,4
http://www.indeed.com/rc/clk?jk=82896e026f994fca,Data Scientist/Applied Research,Data Scientist/Applied Research,EBay,http://www.indeed.com/cmp/Ebay/reviews?jcid=ccf155b8e5eb4bf8,615 reviews,Ebay reviews,615,-,"San Jose, CA",,,,,,"Data Scientist / Applied Research Scientist. We are seeking a highly talented, creative, and passionate applied researchers to help us create the most relevant...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ebay-l-San-Jose,-CA-jobs.html","EBay jobs in San Jose, CA",,"http://www.indeed.com/l-San-Jose,-CA-jobs.html",San Jose jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Applied+Research&l1=San+Jose%2C+CA,"Data Scientist Applied Research salaries in San Jose, CA",,Learn more about working at,http://www.indeed.com/cmp/Ebay?jk=82896e026f994fca&from=serp-more&campaignid=serp-more&jcid=ccf155b8e5eb4bf8,Ebay,,Related forums:,http://www.indeed.com/forum/cmp/Ebay.html,eBay,,4
http://www.indeed.com/rc/clk?jk=1b2ba503a5a85896,DATA SCIENTIST,DATA SCIENTIST,Houston Methodist,http://www.indeed.com/cmp/Houston-Methodist/reviews?jcid=9e7645ee0708c471,499 reviews,Houston Methodist reviews,499,-,"Houston, TX 77030",(Medical area),,,,,"The responsibility of the data scientists is to address the best uses of data science and informatics development for HMH operations and care, including the...",,19 days ago,19,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Houston-Methodist-l-Houston,-TX-jobs.html","Houston Methodist jobs in Houston, TX",,"http://www.indeed.com/l-Houston,-TX-jobs.html",Houston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Houston%2C+TX,"Data Scientist salaries in Houston, TX",,Learn more about working at,http://www.indeed.com/cmp/Houston-Methodist?jk=1b2ba503a5a85896&from=serp-more&campaignid=serp-more&jcid=9e7645ee0708c471,Houston Methodist,,Related forums:,http://www.indeed.com/forum/cmp/Houston-Methodist.html,Houston Methodist,,4
http://www.indeed.com/rc/clk?jk=b2301738ca1c1051,"University Programs: Data Analysis Intern ( Jr, Sr, or Gradu...","University Programs: Data Analysis Intern ( Jr, Sr, or Graduate)",Raytheon,http://www.indeed.com/cmp/Raytheon/reviews?jcid=aa53b551f9df0210,"1,122 reviews",Raytheon reviews,1122,-,"El Segundo, CA",,,,,,Statistical data analysis. Minimum 3.0 cumulative GPA (Please upload an unofficial transcript when applying)....,,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Raytheon-l-El-Segundo,-CA-jobs.html","Raytheon jobs in El Segundo, CA",,"http://www.indeed.com/l-El-Segundo,-CA-jobs.html",El Segundo jobs,,Salary Search:,http://www.indeed.com/salary?q1=University+Program&l1=El+Segundo%2C+CA,"University Program salaries in El Segundo, CA",,Learn more about working at,http://www.indeed.com/cmp/Raytheon?jk=b2301738ca1c1051&from=serp-more&campaignid=serp-more&jcid=aa53b551f9df0210,Raytheon,,Related forums:,http://www.indeed.com/forum/cmp/Raytheon.html,Raytheon,,4
http://www.indeed.com/cmp/Nlb-Services/jobs/Data-Scientist-5bf074949797aba2?r=1,Data Scientist,Data Scientist,NLB Services,,,,,-,"Bentonville, AR",,,,,,"5 Expertise in Time series, decision trees, random forests, linear regression, collaborative filtering, clustering and other modeling techniques 5 Expertise in...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Nlb-Services-l-Bentonville,-AR-jobs.html","NLB Services jobs in Bentonville, AR",,"http://www.indeed.com/l-Bentonville,-AR-jobs.html",Bentonville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Bentonville%2C+AR,"Data Scientist salaries in Bentonville, AR",,,http://www.indeed.com/forum/cmp/Nlb-Services.html,Nlb Services,,,,,,4
http://www.indeed.com/rc/clk?jk=1306fb98c77fd56e,"Fellow, Data Science (FY16-061)","Fellow, Data Science (FY16-061)",Southern Illinois University Edwardsville,http://www.indeed.com/cmp/Southern-Illinois-University-Edwardsville/reviews?jcid=c2ba525ac53308fc,49 reviews,Southern Illinois University Edwardsville reviews,49,-,"Edwardsville, IL",,,,,,Monitor data quality by performing quality checks and analysis to ensure data integrity within the databases used by project software....,Easily apply,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Southern+Illinois+University+Edwardsville&l=Edwardsville,+IL&nc=jasx","Southern Illinois University Edwardsville jobs in Edwardsville, IL",,"http://www.indeed.com/l-Edwardsville,-IL-jobs.html",Edwardsville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Fellow&l1=Edwardsville%2C+IL,"Fellow salaries in Edwardsville, IL",,Learn more about working at,http://www.indeed.com/cmp/Southern-Illinois-University-Edwardsville?jk=1306fb98c77fd56e&from=serp-more&campaignid=serp-more&jcid=c2ba525ac53308fc,Southern Illinois University Edwardsville,,Related forums:,http://www.indeed.com/forum/cmp/Southern-Illinois-University-Edwardsville.html,Southern Illinois University Edwardsville,,4
http://www.indeed.com/rc/clk?jk=5f5425ad1085dcde,Data Scientist,Data Scientist,SocialCode,http://www.indeed.com/cmp/Socialcode/reviews?jcid=642f21aaeae9a304,3 reviews,Socialcode reviews,3,-,"San Francisco, CA",,,,,,"In collaboration with engineers, product managers, user experience, business leaders and fellow data scientists, you will develop robust working prototypes,...",Easily apply,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Socialcode-l-San-Francisco,-CA-jobs.html","SocialCode jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=San+Francisco%2C+CA,"Data Scientist salaries in San Francisco, CA",,Learn more about working at,http://www.indeed.com/cmp/Socialcode?jk=5f5425ad1085dcde&from=serp-more&campaignid=serp-more&jcid=642f21aaeae9a304,Socialcode,,Related forums:,http://www.indeed.com/forum/cmp/Socialcode.html,SocialCode,,4
http://www.indeed.com/rc/clk?jk=e28aa010fd5e3c47,Data Scientist,Data Scientist,Parker Hannifin Corporation,http://www.indeed.com/cmp/Parker-Hannifin/reviews?jcid=d5e30a27b8686709,504 reviews,Parker Hannifin Corporation reviews,504,-,"Cleveland, OH 44124",,,,,,"Share of wallet analysis using D&B purchased firmographic data at the enterprise level, and at multiple layers of product group, division and product line,...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Parker+Hannifin+Corporation&l=Cleveland,+OH&nc=jasx","Parker Hannifin Corporation jobs in Cleveland, OH",,"http://www.indeed.com/l-Cleveland,-OH-jobs.html",Cleveland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Cleveland%2C+OH,"Data Scientist salaries in Cleveland, OH",,Learn more about working at,http://www.indeed.com/cmp/Parker-Hannifin?jk=e28aa010fd5e3c47&from=serp-more&campaignid=serp-more&jcid=d5e30a27b8686709,Parker Hannifin Corporation,,Related forums:,http://www.indeed.com/forum/cmp/Parker-Hannifin.html,Parker Hannifin,,4
http://www.indeed.com/rc/clk?jk=6f358c5ce703b274,Jr. Data Scientist,Jr. Data Scientist,Rodale Inc.,,,,,-,"Emmaus, PA",,,,,,Data visualization & predictive modeling a plus:. This role will be key in creating dashboards to identify trends which will assist editorial in making...,,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Rodale+Inc&l=Emmaus,+PA&nc=jasx","Rodale Inc. jobs in Emmaus, PA",,"http://www.indeed.com/l-Emmaus,-PA-jobs.html",Emmaus jobs,,Salary Search:,http://www.indeed.com/salary?q1=Junior+Data+Scientist&l1=Emmaus%2C+PA,"Junior Data Scientist salaries in Emmaus, PA",,,,,,,,,,4
http://www.indeed.com/rc/clk?jk=46583032606d806c,Data Scientist,Data Scientist,Capital One,http://www.indeed.com/cmp/Capital-One/reviews?jcid=b85c5070c3d3d8c8,"2,481 reviews",Capital One reviews,2481,-,"Wilmington, DE",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=Data+Scientist&rbc=Capital+One&jtid=1872a3288ede048a&jcid=b85c5070c3d3d8c8&grp=tcl,+3 locations,,,"Using Hadoop and related tools (Pig, Hive, Impala) to manage the analysis of billions of customer transaction records-Writing software to clean and investigate...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Capital-One-l-Wilmington,-DE-jobs.html","Capital One jobs in Wilmington, DE",,"http://www.indeed.com/l-Wilmington,-DE-jobs.html",Wilmington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Wilmington%2C+DE,"Data Scientist salaries in Wilmington, DE",,Learn more about working at,http://www.indeed.com/cmp/Capital-One?jk=46583032606d806c&from=serp-more&campaignid=serp-more&jcid=b85c5070c3d3d8c8,Capital One,,Related forums:,http://www.indeed.com/forum/cmp/Capital-One.html,Capital One,,4
http://www.indeed.com/rc/clk?jk=026bd78c9009236e,Data Scientist Programmer,Data Scientist Programmer,Booz Allen Hamilton,http://www.indeed.com/cmp/Booz-Allen-Hamilton/reviews?jcid=4e041af1d0af1bc8,838 reviews,Booz Allen Hamilton reviews,838,-,"Sumter, SC",,,,,,"MA or MS degree in CS, Data Science, Programming, Predictive Analytics, Data Mining, Statistics, or related field a plus....",,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Booz-Allen-Hamilton-l-Sumter,-SC-jobs.html","Booz Allen Hamilton jobs in Sumter, SC",,"http://www.indeed.com/l-Sumter,-SC-jobs.html",Sumter jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Programmer&l1=Sumter%2C+SC,"Data Scientist Programmer salaries in Sumter, SC",,Learn more about working at,http://www.indeed.com/cmp/Booz-Allen-Hamilton?jk=026bd78c9009236e&from=serp-more&campaignid=serp-more&jcid=4e041af1d0af1bc8,Booz Allen Hamilton,,Related forums:,http://www.indeed.com/forum/cmp/Booz-Allen-Hamilton.html,Booz Allen Hamilton,,5
http://www.indeed.com/rc/clk?jk=c31b5baee1433b41,Data Scientist,Data Scientist,Novetta,http://www.indeed.com/cmp/Novetta/reviews?jcid=571a41e861ff0130,5 reviews,Novetta reviews,5,-,"Reston, VA",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=Data+Scientist&rbc=Novetta&jtid=1872a3288ede048a&jcid=571a41e861ff0130&grp=tcl,+1 location,,,"As a Data Scientist, you will work closely with the analyst team to support business goals and to help ensure Novetta reports to customer are released in a...",,29 days ago,29,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Novetta-l-Reston,-VA-jobs.html","Novetta jobs in Reston, VA",,"http://www.indeed.com/l-Reston,-VA-jobs.html",Reston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Reston%2C+VA,"Data Scientist salaries in Reston, VA",,Learn more about working at,http://www.indeed.com/cmp/Novetta?jk=c31b5baee1433b41&from=serp-more&campaignid=serp-more&jcid=571a41e861ff0130,Novetta,,Related forums:,http://www.indeed.com/forum/cmp/Novetta.html,Novetta,,5
http://www.indeed.com/rc/clk?jk=5854b65c172f72f5,Federal - Data Scientist++,Federal - Data Scientist++,Accenture,http://www.indeed.com/cmp/Accenture/reviews?jcid=a4e4e2eaf26690c9,"4,172 reviews",Accenture reviews,4172,-,"Arlington, VA",,,,,,"Accenture Federal Services Data Scientist. You will be responsible to implement and promote data driven decision support systems, and create high-impact...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Accenture-l-Arlington,-VA-jobs.html","Accenture jobs in Arlington, VA",,"http://www.indeed.com/l-Arlington,-VA-jobs.html",Arlington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Federal&l1=Arlington%2C+VA,"Federal salaries in Arlington, VA",,Learn more about working at,http://www.indeed.com/cmp/Accenture?jk=5854b65c172f72f5&from=serp-more&campaignid=serp-more&jcid=a4e4e2eaf26690c9,Accenture,,Related forums:,http://www.indeed.com/forum/cmp/Accenture.html,Accenture,,5
